,ENSG00000006534,ENSG00000067057,ENSG00000067225,ENSG00000072210,ENSG00000074800,ENSG00000079739,ENSG00000091140,ENSG00000100889,ENSG00000102144,ENSG00000105220,ENSG00000105679,ENSG00000106633,ENSG00000107789,ENSG00000108515,ENSG00000108602,ENSG00000109107,ENSG00000111275,ENSG00000111640,ENSG00000111669,ENSG00000111674,ENSG00000111716,ENSG00000117448,ENSG00000124253,ENSG00000130957,ENSG00000131069,ENSG00000131482,ENSG00000131828,ENSG00000132746,ENSG00000134333,ENSG00000136872,ENSG00000137124,ENSG00000141349,ENSG00000141959,ENSG00000143149,ENSG00000143627,ENSG00000143891,ENSG00000149925,ENSG00000150768,ENSG00000152254,ENSG00000152556,ENSG00000154930,ENSG00000156510,ENSG00000156515,ENSG00000159322,ENSG00000159399,ENSG00000160883,ENSG00000163114,ENSG00000164708,ENSG00000164904,ENSG00000165140,ENSG00000166796,ENSG00000166800,ENSG00000168291,ENSG00000169299,ENSG00000170950,ENSG00000171314,ENSG00000171989,ENSG00000172331,ENSG00000172955,ENSG00000187758,ENSG00000188316,ENSG00000196344,ENSG00000196616,ENSG00000197894,ENSG00000198099,ENSG00000226784,ENSG00000248144
TCGA-69-7760-01A,3.482073321050619,1.0747899968111247,5.802990740980034,1.3212075153261016,7.077561185185716,0.0535442601991869,0.672710862053099,1.3883281454439116,1.6653722726446767,2.3008023146975454,-3.86331163324902,-3.834309335946723,-0.05354426019918712,-1.7477881522309664,-2.8501596012698167,3.8519071602534005,1.143783630880256,9.329457366302709,7.314537020505953,3.9093031775577263,3.3252017472478057,2.2912424468243078,-3.6510581969259532,-3.848104085950015,-0.7294887564405947,-3.86331163324902,2.431833180675601,0.4462859395261791,6.2933627728114105,-3.549662672442972,2.717117089101481,4.003265602329004,0.9211963371266747,1.4334595151998815,-3.86331163324902,-0.21342888678457506,8.820203804687495,0.7555950029163374,-3.86331163324902,1.0252666398477492,-1.7923765201161346,-0.5026386205697695,0.4935885062118248,1.2439217299601077,-0.26671355559830334,-2.187740499726692,-3.5169752368445772,-3.86331163324902,0.20945184539070327,1.8383484005503008,-3.404533339203867,-3.775740249422496,4.241020349141681,-0.8552873059958885,-3.3194843391364905,2.477612730690579,-2.1213365719814665,-0.7805236523171077,-3.656558206414038,-3.8270972168546433,-3.820863301570773,-3.711557933317576,-3.0264288127301473,2.75951456907043,-3.8476747161801725,-2.7920870545518026,-3.089578821701613
TCGA-50-5930-01A,5.1477769974893794,1.2961558447762234,5.092178492577361,2.2382505400036536,6.019108063598141,1.0481318613314246,1.7285395246270663,1.1879533827457247,1.3661972574760717,3.114826150709002,-3.9548330481832057,-3.9949182889474226,-0.8106398831253785,-0.49181696552337417,-0.5482980985110442,3.3188121529971997,2.9810210398595447,8.714555377962748,7.387131321497954,1.9844338805019253,1.034334565088666,2.849240769362558,-3.297269712411779,-3.843896199964637,-0.061773649317934165,-4.0716300399224625,1.7139390007813482,-0.2413431517197635,5.277060002681987,-4.0716300399224625,2.823472595257002,3.3032736756617456,2.599945896519793,0.804334343209232,-4.0716300399224625,-0.8493014739917562,7.577758579781555,0.8396972017764552,-4.0716300399224625,-0.5822183808707655,-1.3544517091740194,-0.7675321413499423,0.2287876356094527,1.327697405460944,0.6220798586654657,-1.0453458624435201,-4.0716300399224625,-4.0716300399224625,0.06762115224687726,0.5606672812811384,-3.7477272965129607,-4.0716300399224625,3.770459264882653,-0.17447973082449475,-4.0716300399224625,2.5687621935914717,-2.1205792277196456,0.061773649317934165,-3.400784964620663,-3.97622761484135,-4.003739025716461,-3.7431497287758786,-1.8697763567302315,2.881071576916766,-3.911701078518342,-3.4004991230247494,-3.2735178975831296
TCGA-55-8621-01A,5.73028238308324,0.48795823289068796,4.400237679013313,1.3696701132769338,5.536309427576946,-0.03660442034317768,0.036604420343177235,1.7362923684888587,0.5839734603173721,1.9495250192871616,-5.175859750566726,-4.9566451645030485,-1.8511601356312122,0.6532816080170849,0.1545611526575259,2.3142190783261327,2.266625074169201,7.756202581652354,5.895273671036537,2.5671787115259805,0.4530729530873616,2.043506045968363,-5.0334738468370395,-4.9947730360865386,0.2872848481233765,-5.24042705245354,0.8332157696318117,-2.139971100573362,4.647098104478693,-5.039714197533226,1.6688065143545403,2.7769729978790636,2.1511466238945065,0.5169264683287809,-5.24042705245354,-1.1898665664907897,6.686554994903726,-0.3433092196094907,-4.781922795247315,-0.41202892856380346,-0.31292347310481583,-2.571627125643965,-0.20265049023653203,0.5444556260884315,0.308936395024789,1.4519785008671944,-4.759042175096715,-5.24042705245354,-1.476473051071578,2.3980776530394303,-4.252214819645166,-4.815422364867725,2.2738839983249255,-1.247288763702049,-5.24042705245354,1.591241506792052,-4.289155622206111,-1.398116729019299,-4.089161490473496,-4.865405005322823,-4.584725191808212,-2.979338449595825,1.8506971809603021,1.9433328160617096,-5.24042705245354,-4.047576976002178,-2.5743326496875887
TCGA-44-2656-01B,4.0080027318527724,0.45269694130619675,3.2019808382393125,1.6197313878890889,4.9884507022411855,-0.2656614831409225,1.263855412550088,0.12184778604819924,0.7721908151457872,0.9985921556440107,-3.190839463613151,-3.6236534768803264,-0.4110807523933864,-1.638234132984435,-3.0784471871339063,-0.7966909536124452,1.042897596028584,6.78613069819829,4.808481568174515,1.0176816165131386,1.7992831959049613,1.265284964219305,-3.324221341777096,-3.610829653394685,0.33943164846610796,-3.471249301491884,1.421257111339025,-2.5695197886056693,5.719999099969448,-2.858394638720585,2.042496570943058,0.6536984358420794,0.6916422169161478,0.9148037116702035,-3.5455205052991174,-0.32350481529057684,5.370702576269526,1.6848859831960057,-3.6466112899404237,-0.36942388586900665,0.11008617505978413,-0.11008617505978413,-0.41790972708069285,1.9141874870792408,2.2275882514752983,-0.9922243288430865,-3.6466112899404237,-3.6466112899404237,-0.41055890763367175,0.9103999717972047,-3.6466112899404237,-1.9742179480814643,2.2405189573751336,0.11759063080726939,-3.6466112899404237,1.4939404177924926,0.9222093788139347,-0.44921983572953694,-1.3198742344749754,-2.3923247621544825,-2.9232652025482544,-3.5934298230823716,1.4572197531201316,2.5619488384925164,-2.0923319823833526,-1.5999248347915804,-2.8314275792155805
TCGA-44-2662-01A,3.948738395749252,1.7444724104509195,5.460171359754704,-0.6829716405131054,6.571123543124517,0.8905214062256421,0.9698584623726685,0.32194134249124406,2.3732546779858534,3.8178999028760146,-5.678296999598957,-5.613355373526599,-0.9584238807293475,-2.314571152616156,-5.491116818680355,4.3102715574539365,1.1389002014844039,9.37759983264123,7.728521353016304,4.048060324576434,1.2040181176928462,2.299798211075596,-5.578160153352709,-5.577881841395932,-0.2618861045616945,-5.625742837578066,1.1523963056321884,0.6702089367933919,5.88234475417048,-3.73932863969617,2.5506357127292816,2.8848279291823804,2.719571507838216,0.6878367331233832,-5.562812956692378,-0.9770007915452652,8.381411850393782,0.37270663529170633,-5.678296999598957,-0.5236331111905512,-2.3290934540486448,-0.40710057041615766,0.15813042161574709,1.1328253745506522,1.8872689726716052,1.2573623242227656,-5.678296999598957,-5.678296999598957,-0.25360331361944777,1.2639568268878838,-5.380584526358435,-5.588999004115985,2.2969142014553805,-0.15813042161574709,-5.678296999598957,2.444280475331267,-4.38547679769858,1.094439890565182,-5.2353663557495125,-5.678296999598957,-5.632157491218352,-5.678296999598957,-5.478852333605918,2.9175491236384943,-5.303660831223441,-3.301228486778959,-2.9010912515245266
TCGA-55-A490-01A,3.3997062035684884,2.0418623121099153,5.5751607588140315,1.1227595854688328,7.146058461712356,0.8526257344566668,0.0817075728819261,0.753120206477671,1.8413924860692528,3.449115944154955,-3.871354500455106,-3.860861006557292,-1.10478503138121,0.9825251261962422,-3.819483827282405,5.196017589630094,1.2898763667404833,10.356144484027087,7.87423171952446,3.4045640076625228,1.6776478966433066,2.3657819131712223,-3.791407820681771,-3.6152062503177618,-0.12500357893120762,-3.6012757236261486,2.537594574282191,-0.4179732891768968,6.158116304210181,-3.068646722846347,2.7465482283913083,3.718244048757107,2.5034235762904293,-0.13510032975554376,-3.7790570339952403,0.17506193510134294,9.332174003448063,-0.4350601974307935,-3.871354500455106,1.7184890320354427,-0.39392297370784757,-0.08170757288192632,1.7103755138556318,0.6444384058713553,-0.9267444326133488,0.38642995863292784,-3.871354500455106,-3.871354500455106,-0.9967471432304087,2.0223809800715955,-3.0093039015133156,-3.6886826931444556,3.266883776854602,0.10313704531780155,-3.871354500455106,2.747713387288906,-3.871354500455106,-0.21921906351916487,-3.220801746720301,-3.871354500455106,-3.7813036827965547,-3.871354500455106,-3.8120337920379805,2.2367319296363384,-3.8378349151452813,-3.56389045294995,-2.6187911044680376
TCGA-44-6779-01A,7.2180586111952385,0.27590040122831594,6.863903171511042,1.816445768181834,6.910245869882111,1.195435269533934,0.5589862279554398,0.5680206655434716,2.060222434497853,3.1664667235840986,-4.84871233295582,-4.84871233295582,-1.1722845692320163,-2.8344456198938324,-0.29015516884850534,2.0372810183867904,0.004665970672382169,10.280651755875011,7.470209436365002,-0.25902843928724373,1.0030124920025263,3.317063509872232,-4.639454537728959,-4.84871233295582,0.4512922518182938,-4.736920058689059,0.6517837640017912,0.9466793205553881,7.329078455692171,-4.743670082442185,1.8734131717947364,2.8913768977586076,2.0727964619734496,1.5188943027873578,-4.84871233295582,0.4407219936140989,8.503580308013186,0.6229550710163472,-4.84871233295582,-0.7561401788080384,-2.4562946090913527,-0.6888824971138536,1.2350627852296925,0.6752111168480557,-0.004665970672382169,-0.4290118820416704,-4.84871233295582,-4.84871233295582,-0.6215206140442722,-0.797728398066015,-4.52808506250174,-4.84871233295582,2.2048765625138667,0.12059596309559728,-4.84871233295582,3.2206211556430895,-3.6726070823107095,1.4831487508203618,-4.84871233295582,-4.84871233295582,-4.774298375646381,-4.84871233295582,-4.7524584676350745,2.3000610911396984,-4.84871233295582,-3.286953017949708,-4.4284284173214985
TCGA-55-6712-01A,5.715974963832519,1.10479173832519,6.0458486449164965,1.1169408027810794,7.511425042215951,0.9275577571840281,0.5532375794101219,0.4742743056569352,0.9127490885858935,2.6439765389162027,-4.986021161238938,-4.937474489303845,-1.2369914444227557,-2.5612263858307798,-2.8379418028434356,1.5185051618870613,0.32084751135699197,9.884288487596743,7.2022028608274695,2.947559942739584,1.3400171458618662,2.5667676273048494,-4.986021161238938,-4.947882080538396,0.1863286031124609,-4.986021161238938,1.351570894752565,-4.271216568483536,6.5087885408609125,-3.2520574928663657,2.3507055653851383,3.2978414066516235,2.575494505889429,1.2663966601880956,-4.878427340052969,-0.1863286031124609,7.77658009150244,0.8900305780153395,-4.986021161238938,-1.680389748114692,-1.1571915643111517,-4.797740866891983,0.18699697409224614,0.41733831342332994,1.137983042892678,-0.44741740627280624,-4.986021161238938,-4.986021161238938,-0.20395643218694826,1.167927255526095,-3.407093310392936,-3.994156106103432,1.8387064454961841,-0.807406956515953,-4.986021161238938,2.0747498691147728,-3.9309612272252767,0.22175977196883467,-4.297061334609946,-4.896170181123352,-4.901428264536481,-4.771611481703603,-0.7406874532086061,2.438940267727478,-4.946813996412512,-3.0661663572089815,-4.129850357733941
TCGA-78-7163-01A,4.898258839668777,0.8866668887401596,5.239410971401784,2.3033434821090353,5.646848096332145,-1.0763262676696828,0.254711977235365,0.21065644354140156,1.2457973251018046,2.4841848982161956,-5.750839096670192,-5.738718933053541,-1.4602600242579964,-2.6740142999816183,1.7119049340962702,2.838061715302284,2.166212938876054,8.299963835011056,6.074615707109182,2.4536636833150194,0.1391687167461897,2.3367098982152417,-4.580190972821677,-5.694778665518042,1.294682701623433,-5.750839096670192,1.3816720073261433,1.8701223937221751,6.230786366491757,-3.4855843053410847,1.1301346426125551,2.7203028948803665,2.286671358082132,0.5941100789555369,-5.644690417316242,-1.1989926946613543,8.670545225222519,0.1945906978358818,-5.750839096670192,-1.7681949729458113,-0.1675525051335276,-0.056716835313133096,0.056716835313133096,-0.4608323995111583,-1.536323153352265,-4.900461183508408,-5.750839096670192,-5.750839096670192,0.22528270720956023,0.780568236359465,-5.750839096670192,-5.668819509848717,2.85552281004796,-2.298862561932742,-5.750839096670192,1.7108856076332613,-4.706242815529425,-1.6175964154305578,-5.145548787903213,-5.705840045540239,-5.391487661701902,-1.090229102613748,-4.7654211037487695,2.5197823814673193,-5.656045043618524,-5.119489582748318,0.26774077739171176
TCGA-64-1680-01A,4.547634258078696,-0.02947015898679828,5.686770830747672,1.7331572366162673,6.617572628300665,0.6178174252755979,0.8837980730748898,0.3665446866783948,1.855486759285121,2.6957403268795304,-4.692515219724769,-4.643120258417155,-0.5162642730655942,-3.003844154207602,-0.43865810072689326,3.7476630871865506,2.257154225725693,8.937240220734026,7.245918500647636,2.2021891582392508,2.5151120275214325,2.985380023624675,-4.508638358053157,-4.579089361348606,-0.16357807637924404,-4.692515219724769,1.4087715633364608,-0.5535612914269694,5.954208758777983,-3.4812415048013383,2.6338225020071766,3.872085007957362,2.6076407492457108,2.140133335866948,-4.692515219724769,-0.9658825769571782,8.017940078744498,0.9749046026881896,-4.692515219724769,0.0068093449438118014,-1.4992663120190428,-0.9765016010466308,0.3974690541592536,1.057776795904743,0.7352376637208846,-2.69093957424176,-4.692515219724769,-4.692515219724769,0.5670290048203408,1.3435810967385446,-4.624653506847459,-4.692515219724769,3.991823348278446,-0.15884001379509627,-4.692515219724769,2.584802223995065,-4.692515219724769,-0.0068093449438122455,-3.5251560765397847,-4.357249476155189,-4.255920889500959,-3.7081355286128668,0.446921932933503,3.6802248092286636,-4.652620712965868,-4.044817311191077,-1.6802602107020472
TCGA-05-4418-01A,4.421766049450372,4.127140929148727,6.417503300899882,1.9341488424121671,7.543067712729591,1.7173074219782731,1.6773861979891378,0.8625719281552393,3.1330191349567134,4.112180351026849,-4.1704915979859,-4.168010412959066,-0.005685299130856691,-1.4893066092941045,2.0840260777927737,1.746890409848998,2.331348804578135,10.661961805718239,8.618336410387741,2.6366276383408316,3.033436139795957,3.023367386061331,2.4867811907514694,-4.2021159554447385,-0.1823811864740721,-0.24122313974173415,2.2611893247185817,-1.0955526656458627,8.373076230380338,-4.007337082128435,2.536773872355978,3.2683555243173137,3.2601847126113936,1.2023589053076162,-4.171215514062673,-1.0202875974771812,8.736445295814097,1.5530455930915608,-4.2021159554447385,0.12354473968292057,-1.780830198315328,0.005685299130856691,-0.2775138051549568,1.3667500812693758,-0.39227061826077403,-0.6482748137723637,-4.2021159554447385,-4.2021159554447385,-0.15677553452495419,-0.36305758134365407,-4.074327682052929,-4.170556062273884,4.239792569666275,0.12636994888642894,-3.9857472522700683,3.288955517109347,-2.712499583717733,-0.6538025446848361,-1.0301143983998113,-4.176424673751772,-3.992744597893753,-4.170155863177115,-3.423690872949707,3.3641087645106547,-3.684734198493151,-2.53334233110482,-3.199768775898064
TCGA-73-7499-01A,3.4737531959241132,0.05637365137920636,4.767505438830342,2.1722387807805132,6.873211642819701,-0.3488819774182872,0.7287087293446812,1.8565262729040342,1.4512361455170621,2.128289604709715,-4.638396580399068,-4.468786989143649,-1.3892128599598257,-0.5157767513450526,-2.2714459274109395,3.934234432319701,2.420933656206639,8.3675701036119,6.541777323758055,0.5640260174104186,0.7266378556429216,3.8960433641277863,-4.638396580399068,-4.423224591628112,1.1764052385895463,-4.638396580399068,2.2263928019678927,-2.3793469750938,5.504872585859378,-4.122811425264802,2.464275602894026,4.2743585267526445,3.038723592486237,2.096381056073123,-4.545628609767688,-0.056373651379205914,7.79382900516101,0.06702495397144759,-4.638396580399068,-0.39696088964630416,0.8914320233428294,-1.7282981451679813,-0.9029647554838391,1.0011096623344842,-1.6620130473425183,0.4211257608301491,-4.638396580399068,-4.638396580399068,0.5309667687896127,1.887074875385573,-4.623831037057034,-4.566791256480169,3.595524418091273,-0.6406580689145904,-4.638396580399068,2.017103461252038,-4.090220795329504,1.4420249894973,-3.300752584618403,-4.638396580399068,-3.9938055440759888,-3.6660427356435763,-3.2440118823326896,3.1197424228408632,-4.638396580399068,-4.075178541806162,-1.941239902036227
TCGA-05-4434-01A,6.016766370828913,1.507427569869491,5.446596286135713,1.5072236547368325,5.916657449388244,0.793629496629956,0.28143337632182863,0.9776955762034474,1.3424943904101756,2.614727764234699,-5.451529804491882,-5.431610986929526,-1.5312527851855644,-1.1187081503300877,0.9117279770189306,1.8716632389943966,0.7922439057972639,9.332801394979537,6.9262776491091715,2.066389879196156,1.229878678876994,2.1565973536994374,-5.023628892126352,-5.528711746795592,0.06159590499087608,-5.625221844245709,1.2197039998211805,-0.6185754425138925,5.063588341090127,-5.551875677763385,2.03209504686337,3.319856665693772,2.1060217385620827,0.6492350302811118,-5.589603241202253,-1.0514786265223228,7.436794342464441,-0.12242405886851815,-5.575788882906449,-0.2943537518164301,-1.1589999378207652,-1.577983818107191,0.026339441094005434,0.7753629083,0.727263817977386,0.14025639718552352,-5.625221844245709,-5.625221844245709,-1.0722066199258333,0.6539457140521412,-5.614244160615751,-5.570993907766915,2.4107176858830224,-0.026339441094005434,-5.625221844245709,2.6517766185127503,-3.5190588197794392,-0.8516367509840879,-4.217750339527265,-5.538119741652941,-5.244303256932035,-4.600535034172539,-0.5662914645886623,2.172089957740716,-5.538092503785478,-3.670718646422761,-0.5388031314156994
TCGA-44-3918-01A,3.677770539227137,1.4512315371378026,5.602367881869803,2.5279957397062103,7.080307031346793,0.9482894217317916,0.6007791089725751,3.3627080666061757,3.157988042451311,3.2117664612918078,-3.7955996411364543,-3.6810788765404396,-0.4280985359105902,-0.4787244531738475,-1.805114919603353,2.5330356011182853,1.2768902807947002,9.269418453672413,7.91342848032796,3.2640664493342197,2.578296762769526,4.185066594832284,-3.848020470118941,-3.889577288089539,-0.11686177083972438,-3.918099850121337,1.0652236765369398,-1.7328665089986754,7.061862065315619,-3.6785483073658294,3.87642140109964,3.271930739400623,2.177532429928702,1.1316494413048845,-3.7236567591149625,0.105369262830326,8.269471817372409,0.850633580198016,-3.918099850121337,0.2883494779882194,0.07966089047688252,-1.998488843823733,-0.2770510713570591,2.1613211043379956,-0.21185098703030691,0.7568070408654313,-3.918099850121337,-3.918099850121337,-1.074582088781993,2.3181391458430647,-3.918099850121337,-3.738390355177859,3.7654665915266654,-0.3016954885959653,-3.4007357953546644,3.1472046985539195,-2.915081511507571,-0.0796608904768823,-3.6462126954703606,-3.883956741933347,-3.8859911942942107,-3.8967217312259477,-1.477293943425062,3.197348425993788,-3.8887757839701553,-2.506688115359842,-3.61096244082909
TCGA-50-5932-11A,6.575655757627141,-1.1240009438914909,4.270929571201655,2.06844992031544,5.180468516307508,0.5793622733630341,0.5160320773700038,1.2232581643430152,0.49236721709644327,1.5269226218083176,-5.169927858541519,-4.9519302691939915,-1.433999000434985,-2.323670476096738,-2.451933373954624,2.115758175108838,3.4240568513970624,7.014239308954307,5.65832047793741,1.956897316482312,0.7925330883880619,1.741350962097493,-3.1870633587797426,-4.81839036295883,0.6729662451899991,-5.306464282602427,1.146635166505117,-4.6686558659537,4.0560150003477204,-4.992890997821911,1.4991933683618033,2.755456639727411,2.0122501174772234,1.062009564823276,-5.306464282602427,-0.853402886282371,6.107243552531816,-0.03939224687218745,-3.991796783289163,0.03939224687218701,-0.05880753527524307,-2.5176284136192253,0.09499622808026675,0.7506126109022748,0.6788122467174049,1.152967032878884,-5.306464282602427,-5.306464282602427,-0.7675830670105572,2.696607253250698,-5.223406825008947,-4.726037485562882,2.63663918625339,-0.8489357147467786,-5.306464282602427,1.7471116200940218,-4.562411931084792,-0.6414018025063157,-3.8511326786314504,-3.344078316688411,-4.883893848856065,-5.306464282602427,3.7564910269377636,2.873833375206889,-5.164377975311012,-4.046740243169974,-2.3141218823421355
TCGA-86-6851-01A,3.5584740170886175,-0.09754394257369015,4.880506036536639,0.9411130034278532,6.484288457515972,-0.26947473157327817,0.42618829679611636,1.4171169076001884,1.1028330570326963,2.585547303127993,-4.3751140399763955,-4.0083719358116685,-1.0940678079373023,-1.1307250225183811,-2.9937591347675605,2.706274496034692,1.9477074382946808,9.074062083975306,7.525870048200239,3.230731034213157,5.02220375097977,2.426246644417323,-4.405966424712779,-4.227734663494604,0.39412955307829867,-4.379095970596694,1.715281536259087,-1.4020247891718487,5.589798090700557,-2.97740170386811,2.908706986573808,2.982962406601004,2.955705677115481,1.05602696283911,-4.3758204687691995,-0.5522009950928783,6.736919560026423,0.3246013368500975,-4.405966424712779,-0.06325368864502545,1.6873011273342318,-3.7499965852334753,0.30571234487502563,1.532058921204376,0.5940087673743659,0.3766120237600443,-4.405966424712779,-4.405966424712779,-1.1463516431474239,0.6191438154372846,-3.497143205105899,-4.037244429616538,2.3052707956580516,-0.35271857235628357,-4.405966424712779,2.289503830446783,-3.738897453974907,0.0632536886450259,-3.777137195827291,-4.284791553700128,-4.35347618842402,-4.405966424712779,-0.792168967976024,2.203974078816217,-4.39516836541815,-3.7212965419485204,-2.141869013205126
TCGA-55-6975-01A,5.07217421679825,1.9753874886450813,5.978212650323504,1.1600332803858815,6.560528049468622,0.7452047047433052,1.202681013201568,2.4864925073517847,1.3466255318724443,2.5666525290848208,-4.705868404250883,-4.58087724735616,-0.7275346877318036,-1.0811766812113237,2.6486662114173445,1.7311096306771478,1.116475675937766,9.803080212538735,7.3600604321942695,1.1287430501616948,1.7695486635565354,2.342524618112641,-3.6148672440942806,-4.705868404250883,-0.38280818970266184,-4.604322790301852,1.6736368505494905,0.8493815828198841,6.763138455619189,-4.478259319656704,3.7822283866737516,2.8989571143645962,2.5379341727723412,1.2012695454618005,-4.705868404250883,-0.7622212947155247,8.09505423904179,0.7096552378317806,-4.409043371418896,-0.29327421770090245,-1.7978552249414674,-1.5418993262252476,0.2581389403580099,0.5557920022957976,-0.3735194301611582,-2.452320588582345,-4.705868404250883,-4.705868404250883,-0.03985334213456193,-1.0106436242274595,-4.705868404250883,-4.382768555785886,3.225650146564168,0.5857840010005257,-4.016888218214499,3.2095338733504217,-3.608193305178806,0.039853342134562375,-4.400827402885472,-4.705868404250883,-4.512125917724584,-4.705868404250883,-3.043767160899261,3.168020249775905,-4.664427535439467,-3.2376270529757636,-4.3206134311296545
TCGA-91-6849-11A,6.965411957477597,-1.7682066768419207,4.062808461577683,2.46026389201831,5.032336902735328,1.1323622141217546,0.4552714370272821,0.8223029850465493,0.21209725029816617,1.396650390264357,-5.150077305600111,-4.975462318940417,-1.6007551167450391,-1.712549252005964,0.4761086057630157,1.587042058827131,2.964725957610189,6.924322678804132,5.505117788674052,2.138852229584373,0.9254146022706076,1.6266409667298145,-4.495771454555726,-4.785219388763292,0.40241211059199244,-5.150077305600111,1.1460238323710685,-4.1838263948193495,4.093414591974636,-4.33157799930812,1.3170271944379275,2.743652628229148,2.0322855558246804,1.1588348990326862,-5.150077305600111,-1.0126540117113096,5.939623616860943,-0.08919010557611262,-3.636182999197961,-0.04925941577294557,0.21229738270635679,-3.272721305476762,0.04925941577294557,0.7198984420953112,-0.42798277540052876,0.2460723205470301,-5.150077305600111,-5.150077305600111,-0.39811620317426843,1.770331371012552,-5.010396252125378,-4.8225025139463265,2.6481705009717373,-0.849084885407803,-5.150077305600111,1.5376249684830174,-3.6976817500808656,-0.7234312348122045,-3.493858738133193,-3.8575561908273777,-3.7506836897671025,-3.344517994345096,2.835685254069956,2.6873849970568573,-5.06712315152222,-4.0151117771898654,-0.8859446143242118
TCGA-67-6216-01A,3.8283761661851075,0.06425923578330028,5.96334053521649,1.7618405492184808,6.755520726170799,0.7467584132732648,0.08958458912974487,1.1177277011152587,1.1725433154305787,3.1493041084029416,-5.04571966949819,-4.975922003526229,-1.7361010447916008,-2.580861626660929,0.12868445597353162,2.5968657202790357,2.344438073063925,9.116590238150906,7.187473615877879,2.7563464476869743,1.2514903726656454,3.0399347154851046,-5.04571966949819,-4.990799392716384,-0.6476485302268515,-5.04571966949819,0.9697908737875975,-0.37088786322170764,6.22913703636997,-2.197497235175433,1.493478591259695,3.048865345335252,2.3738678462698832,1.5147589644174273,-5.04571966949819,-1.635286866056557,8.004414611457014,0.010624508630253882,-5.04571966949819,-0.5932319152025491,-2.2483118489271705,-0.010624508630254326,0.29485576484471565,0.8707401543843951,0.18730620362231676,-0.39576425069933796,-5.04571966949819,-5.04571966949819,0.21552593075038295,0.9273937322070447,-5.04571966949819,-4.926789422374841,3.0000604493584886,-0.5919575631341591,-4.5407372224852285,2.6261053301610167,-3.688933459908289,-0.6368302245198971,-4.642551900202381,-4.917324097769152,-4.840237837558211,-4.678232657393554,-1.3500931877911635,2.3356001156360096,-5.04571966949819,-3.4530229227885996,-0.996978415052928
TCGA-05-4402-01A,4.5664600303596234,0.3671479716791657,5.368396978950357,3.3708037953740355,7.5864523125012555,0.8836226010448023,0.054629176136148594,0.76226267618825,2.071685843425855,2.170212016331722,-5.419951594866273,-5.3114161017128305,-1.1572653305495852,-2.663567254162556,1.4032472620877812,1.736033879909047,0.6903537429791271,9.239820450980417,7.703202962688917,2.0968874003050786,1.9934229354363024,2.600864025698656,-5.45433564330641,-5.396701029540825,0.2101196883755838,-5.45433564330641,0.4811386148693404,0.43780039808897575,5.884126910439856,-4.403520903827379,1.8731705261082094,2.8310610522223474,2.5743472183281915,1.0892717162355643,-5.45433564330641,-0.6904628436410984,7.701717825906086,0.09014550048442782,-5.407694800240003,-0.37064129631439213,-0.24706176679269332,-3.23956892050439,-0.05462917613614904,0.24479171702939295,-0.08809752585635788,-1.2902486525646304,-4.75286939553944,-5.45433564330641,-1.0429780537719768,0.592932895658004,-3.705224437432566,-5.321720472665904,2.662980878918492,-1.0185110269188749,-4.186047294571327,2.758915184767546,-4.877132007735703,0.14978581732082308,-4.569418657223421,-5.294287857439273,-4.941108796846642,-4.37762815344046,-1.1042159746168045,2.5541798781972096,-5.442291946430753,-3.8535602621949723,-2.7629654037749334
TCGA-05-4432-01A,4.512729657674391,1.58300441533797,5.242696834076703,3.243648588080716,6.528208386137669,-0.02845319478064745,0.6752418180537374,1.3085109973889848,1.5653148761655116,2.9660287308027007,-4.395975146838464,-4.375751820717534,-0.44834889734438965,3.4215709510590973,-1.1831066238934251,2.71336374936444,2.2368812795311195,8.432289128958017,6.983774838487303,2.4828198954276903,0.6647103639005838,2.352301019666915,-0.5047025792293449,-4.717753737035263,1.0719778633562922,-4.74986264124817,2.08258174536018,-1.3996022517036977,5.53826292920324,-4.434165296139578,2.8143077509649777,4.03046225951554,2.7380625928361058,0.9120484281999062,-4.498182631735116,-0.8497608939051067,7.612314347027546,1.6361071405497611,-4.78471385289153,0.4203580749374263,0.028453194780647895,-2.53442518435511,0.14746101297146552,0.7817335295012913,-1.5974669023766144,-0.4647946944326682,-4.78471385289153,-4.78471385289153,-0.7732826471075036,0.9656488737108107,-2.9194021687060667,-4.560262002142265,3.026326709756815,-1.2646431543175507,-4.09249820142727,2.826472309848689,-4.317665137927718,-0.7668846636865343,-4.113769396286633,-4.720404846407842,-4.637936375447213,-4.764360819683414,-1.7671401841398808,1.8876982609298043,-4.715897552578664,-3.032084424433205,-1.455263853497565
